Elevation Zone,Value
0-500,0.35253906
0-500,0.34949398
0-500,0.34088612
0-500,0.34926224
0-500,0.3579979
0-500,0.3494091
0-500,0.34058857
0-500,0.3440504
0-500,0.3393097
0-500,0.3350191
0-500,0.33679485
0-500,0.34088135
0-500,0.33876228
0-500,0.3251028
0-500,0.31653786
0-500,0.31493378
0-500,0.30937195
0-500,0.30023766
0-500,0.29278564
0-500,0.28659153
0-500,0.28082848
0-500,0.28030682
0-500,0.2816
0-500,0.28173542
0-500,0.282094
0-500,0.28274822
0-500,0.28644657
0-500,0.29088688
0-500,0.29291058
0-500,0.29083824
0-500,0.28779984
0-500,0.2802925
0-500,0.27123356
0-500,0.26687908
0-500,0.2651224
0-500,0.26969147
0-500,0.27586365
0-500,0.28062344
0-500,0.27991104
0-500,0.28127575
0-500,0.28434277
0-500,0.28579426
0-500,0.28726006
0-500,0.28839684
0-500,0.2908373
0-500,0.2935114
0-500,0.2956972
0-500,0.29579926
0-500,0.2971573
0-500,0.2968855
0-500,0.29496193
0-500,0.2951784
0-500,0.29606247
0-500,0.29109097
0-500,0.2881794
0-500,0.287117
0-500,0.2874689
0-500,0.288764
0-500,0.29482174
0-500,0.30228138
0-500,0.3064556
0-500,0.30798626
0-500,0.3092842
0-500,0.30735874
0-500,0.3066883
0-500,0.30268383
0-500,0.29862022
0-500,0.29523373
0-500,0.2933483
0-500,0.29270458
0-500,0.29319954
0-500,0.29713345
0-500,0.30345345
0-500,0.30988598
0-500,0.30953884
0-500,0.30885315
0-500,0.30966663
0-500,0.31385422
0-500,0.31889534
0-500,0.3164158
0-500,0.31446838
0-500,0.32114506
0-500,0.3253126
0-500,0.32744312
0-500,0.3267269
0-500,0.32946396
0-500,0.33445644
0-500,0.33480835
0-500,0.33251572
0-500,0.336874
0-500,0.33985043
0-500,0.3452654
0-500,0.34518433
0-500,0.34226513
0-500,0.34002686
0-500,0.3369608
0-500,0.33687496
0-500,0.3352642
0-500,0.33593464
0-500,0.33616924
0-500,0.3352852
0-500,0.33695984
0-500,0.34149647
0-500,0.34466648
0-500,0.3504572
0-500,0.35365677
0-500,0.35539627
0-500,0.35431862
0-500,0.35609436
0-500,0.35631275
0-500,0.35452175
0-500,0.3554573
0-500,0.35134125
0-500,0.050873756
0-500,0.042313576
0-500,0.037145615
0-500,0.035952568
0-500,0.03293991
0-500,0.023673058
0-500,0.015860558
0-500,0.0126543045
0-500,0.01664257
0-500,0.01583767
0-500,0.015892982
0-500,0.018084526
0-500,0.019172668
0-500,0.025241852
0-500,0.027580261
0-500,0.03334236
0-500,0.03378105
0-500,0.03797722
0-500,0.034772873
0-500,0.03338051
0-500,0.028242111
0-500,0.022444725
0-500,0.015950203
0-500,0.011227608
0-500,0.01336956
0-500,0.014240265
0-500,0.011059761
0-500,0.0057992935
0-500,-0.0075321198
0-500,-0.016874313
0-500,-0.019597054
0-500,0.0075159073
0-500,0.024684906
0-500,0.049419403
0-500,0.06863403
