daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_mean,p95,1991_2020,1981_2010,0.1,17,Water,98,0.014535746069415604,0.45545342634386543,0.03191489014826551,-0.44091768027444983,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,1,ENF,15,0.004448398576512456,0.008247845711940911,0.5393406632318833,-0.003799447135428455,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,4,DBF,525,0.15569395017793594,0.024160853508411982,6.444058365890453,0.13153309666952395,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,5,MF,145,0.043001186239620404,0.02656544932293804,1.6186884594679476,0.016435736916682365,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,6,Closed Shrub,1,0.0002965599051008304,8.206811653672548e-06,36.13582443653618,0.0002883530934471578,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,7,Open Shrub,99,0.029359430604982206,0.025736561345917112,1.1407674168421815,0.003622869259065093,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,8,Woody Savanna,124,0.036773428232502965,0.02796060730406237,1.3151870355534154,0.008812820928440594,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,9,Savanna,452,0.13404507710557534,0.053992613869511694,2.4826558208412153,0.08005246323606365,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,10,Grass,298,0.08837485172004746,0.06569552728764874,1.345218698574364,0.022679324432398715,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,11,Wetland,4,0.0011862396204033216,0.00019696347968814116,6.0226374060893635,0.0009892761407151805,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,12,Cropland,1585,0.47004744958481615,0.1954616331555191,2.404806723429057,0.274585816429297,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,13,Urban,26,0.00771055753262159,0.007558473533032417,1.0201209938652993,0.00015208399958917262,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,14,Crop/Nat Mosaic,49,0.014531435349940688,0.008961838325810422,1.6214793016394442,0.005569597024130266,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,16,Barren,4,0.0011862396204033216,0.09854739433729996,0.012037249978859488,-0.09736115471689664,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.05,17,Water,45,0.013345195729537367,0.45545342634386543,0.029300900943188424,-0.4421082306143281,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,1,ENF,68,0.010086027884900622,0.008247845711940911,1.2228681569901898,0.0018381821729597115,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,4,DBF,830,0.12310886977158113,0.024160853508411982,5.0953857954032475,0.09894801626316915,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,5,MF,579,0.08587956096113913,0.02656544932293804,3.232753939794502,0.05931411163820109,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,6,Closed Shrub,1,0.0001483239394838327,8.206811653672548e-06,18.073272026105016,0.00014011712783016015,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,7,Open Shrub,172,0.025511717591219223,0.025736561345917112,0.9912636442889229,-0.00022484375469788986,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,8,Woody Savanna,293,0.04345891426876298,0.02796060730406237,1.5542907847516199,0.015498306964700607,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,9,Savanna,811,0.1202907149213883,0.053992613869511694,2.22791056591749,0.06629810105187661,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,10,Grass,620,0.09196084247997627,0.06569552728764874,1.3998037047076963,0.026265315192327526,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,11,Wetland,10,0.0014832393948383269,0.00019696347968814116,7.530530010877089,0.0012862759151501858,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,12,Cropland,3106,0.4606941560367843,0.1954616331555191,2.356954398668269,0.2652325228812652,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,13,Urban,61,0.009047760308513795,0.007558473533032417,1.1970353893511463,0.0014892867754813773,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,14,Crop/Nat Mosaic,78,0.01156926727973895,0.008961838325810422,1.290948001864644,0.0026074289539285284,False,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,16,Barren,46,0.006822901216256304,0.09854739433729996,0.06923471962032234,-0.09172449312104367,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p97,1981_2020,1981_2010,0.1,17,Water,67,0.00993770394541679,0.45545342634386543,0.02181936367279377,-0.44551572239844867,True,p97_1981_2020_minus_1981_2010_daily_mean_baseline.tif
