Elevation Zone,Value
0-500,0.0018634796
0-500,0.004040718
0-500,0.010271072
0-500,0.01594925
0-500,0.068369865
0-500,0.06919575
0-500,0.06858826
0-500,0.06968689
0-500,0.06831741
0-500,0.0776701
0-500,0.07896423
0-500,0.0876503
0-500,0.10156059
0-500,0.102918625
0-500,0.100813866
0-500,0.09438515
0-500,0.09911156
0-500,0.098153114
0-500,0.08946419
0-500,0.08871651
0-500,0.093058586
0-500,0.10071182
0-500,0.10121918
0-500,0.103572845
0-500,0.107803345
0-500,0.113796234
0-500,0.124334335
0-500,0.1322155
0-500,0.13628387
0-500,0.13249016
0-500,0.13733673
0-500,0.137537
0-500,0.13040924
0-500,0.12971497
0-500,0.1244545
0-500,0.12835693
0-500,0.1330185
0-500,0.13361168
0-500,0.13374901
0-500,0.13077354
0-500,0.13051033
0-500,0.12877274
0-500,0.1285801
0-500,0.13241386
0-500,0.13706207
0-500,0.14224052
0-500,0.1485424
0-500,0.14644814
0-500,0.14966774
0-500,0.14822578
0-500,0.1463871
0-500,0.14389038
0-500,0.1396141
0-500,0.13920403
0-500,0.14940453
0-500,0.14870834
0-500,0.14377213
0-500,0.14332199
0-500,0.14011574
0-500,0.1371994
0-500,0.13674164
0-500,0.1362629
0-500,0.18179703
0-500,0.1805954
0-500,0.22091103
0-500,0.2136631
0-500,0.21051788
0-500,0.21547508
0-500,0.2153244
0-500,0.2155819
0-500,0.21364212
0-500,0.21821785
0-500,0.22381401
0-500,0.2330761
0-500,0.23435783
0-500,0.2385807
0-500,0.24708366
0-500,0.259264
0-500,0.26273346
0-500,0.26751518
0-500,0.2712078
0-500,0.271389
0-500,0.27248
0-500,0.2735653
0-500,0.2783985
0-500,0.28414917
0-500,0.28912544
0-500,0.28845978
0-500,0.28712654
0-500,0.2897091
0-500,0.2948475
0-500,0.28868103
0-500,0.2848053
0-500,0.2871151
0-500,0.2863121
0-500,0.28450394
0-500,0.28071404
0-500,0.28194618
0-500,0.28318214
0-500,0.28274155
0-500,0.28865433
0-500,0.2980175
0-500,0.3000393
0-500,0.29709625
0-500,0.2840252
0-500,0.28058243
0-500,0.27719498
0-500,0.28144646
0-500,0.29037857
0-500,0.29849625
0-500,0.29593658
0-500,0.2902565
0-500,0.28889656
0-500,0.27952576
0-500,0.28251648
0-500,0.28343964
0-500,0.29018974
0-500,0.2868538
0-500,0.28253174
0-500,0.27654648
0-500,0.26116753
0-500,0.26438904
0-500,0.27635956
0-500,0.27684975
0-500,0.27418137
0-500,0.28247833
0-500,0.2879982
0-500,0.2866211
0-500,0.28333282
0-500,0.28100967
0-500,0.27473068
0-500,0.2736206
0-500,0.27811813
0-500,0.28120422
0-500,0.28891945
0-500,0.2984085
0-500,0.3089943
0-500,0.3184681
0-500,0.31972122
0-500,0.315773
0-500,0.31499672
0-500,0.3184986
0-500,0.31283188
