Elevation Zone,Value
0-500,0.04395771
0-500,0.042881012
0-500,0.048356056
0-500,0.047366142
0-500,0.044139862
0-500,0.081718445
0-500,0.08820915
0-500,0.088484764
0-500,0.09324741
0-500,0.09699535
0-500,0.09615421
0-500,0.094065666
0-500,0.091757774
0-500,0.098279
0-500,0.10303211
0-500,0.10974884
0-500,0.10478783
0-500,0.10654545
0-500,0.10947418
0-500,0.10084629
0-500,0.086787224
0-500,0.074736595
0-500,0.07462025
0-500,0.08000851
0-500,0.08434391
0-500,0.08714104
0-500,0.0911932
0-500,0.08974552
0-500,0.09581947
0-500,0.09893417
0-500,0.10181999
0-500,0.1012764
0-500,0.098771095
0-500,0.09943104
0-500,0.1021719
0-500,0.10495949
0-500,0.11248779
0-500,0.12150669
0-500,0.12717247
0-500,0.1263361
0-500,0.12886906
0-500,0.12619591
0-500,0.123942375
0-500,0.123330116
0-500,0.123604774
0-500,0.13124943
0-500,0.14210033
0-500,0.14702225
0-500,0.15380383
0-500,0.15446186
0-500,0.15512371
0-500,0.15441132
0-500,0.15709972
0-500,0.15546894
0-500,0.15892792
0-500,0.15778351
0-500,0.15653038
0-500,0.14898586
0-500,0.1520958
0-500,0.15268326
0-500,0.14781952
0-500,0.1432972
0-500,0.13447666
0-500,0.12195492
0-500,0.11035061
0-500,0.11814594
0-500,0.17871666
0-500,0.18128586
0-500,0.18451023
0-500,0.1910572
0-500,0.19517803
0-500,0.1988287
0-500,0.20225048
0-500,0.20885372
0-500,0.21109104
0-500,0.21436119
0-500,0.21720695
0-500,0.22027683
0-500,0.22618484
0-500,0.23078918
0-500,0.23498917
0-500,0.23869991
0-500,0.23559284
0-500,0.24003029
0-500,0.23883152
0-500,0.23932362
0-500,0.24101543
0-500,0.24084854
0-500,0.23465538
0-500,0.23227882
0-500,0.23185158
0-500,0.2343378
0-500,0.24290371
0-500,0.24571133
0-500,0.2529564
0-500,0.2549734
0-500,0.26106167
0-500,0.25818825
0-500,0.25772095
0-500,0.25789928
0-500,0.2573576
0-500,0.26242352
0-500,0.26577663
0-500,0.26411915
0-500,0.25525284
0-500,0.2529745
0-500,0.2531824
0-500,0.2450943
0-500,0.24985409
0-500,0.25602055
0-500,0.2621193
0-500,0.2636366
0-500,0.26383972
0-500,0.2630558
0-500,0.26376534
0-500,0.2681656
0-500,0.2750864
0-500,0.27315235
0-500,0.26915836
0-500,0.26172638
0-500,0.27289295
0-500,0.27917385
0-500,0.27003193
0-500,0.2626419
0-500,0.2623005
0-500,0.26488018
0-500,0.26582527
0-500,0.27126312
0-500,0.27581692
0-500,0.2840767
0-500,0.27736664
0-500,0.26595306
0-500,0.27082825
0-500,0.2748556
0-500,0.28358555
0-500,0.29072285
0-500,0.297904
0-500,0.2990713
0-500,0.2994089
