daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_maximum,p95,1981_2020,1981_2010,0.05,11,Wetland,5,0.0014832393948383269,0.00019696347968814116,7.530530010877089,0.0012862759151501858,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,12,Cropland,1791,0.5312963512310886,0.1954616331555191,2.718161833879504,0.3358347180755695,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,13,Urban,23,0.006822901216256304,0.007558473533032417,0.9026824247566021,-0.0007355723167761135,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,14,Crop/Nat Mosaic,20,0.0059329575793533075,0.008961838325810422,0.662024616340843,-0.0030288807464571143,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,16,Barren,3,0.0008899436369029962,0.09854739433729996,0.009030615602650739,-0.09765745070039697,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,17,Water,40,0.011865915158706615,0.45545342634386543,0.026052971549604502,-0.4435875111851588,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,1,ENF,64,0.009491324336348805,0.008247845711940911,1.1507640501334349,0.0012434786244078944,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,4,DBF,564,0.08364229571407386,0.024160853508411982,3.461893251616814,0.05948144220566188,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,5,MF,422,0.06258341984279994,0.02656544932293804,2.3558201136376806,0.0360179705198619,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,6,Closed Shrub,1,0.00014830194275545008,8.206811653672548e-06,18.070591724751594,0.00014009513110177754,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,7,Open Shrub,214,0.03173661574966632,0.025736561345917112,1.2331334914211864,0.006000054403749205,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,8,Woody Savanna,305,0.04523209254041228,0.02796060730406237,1.6177078004253702,0.017271485236349908,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.1,9,Savanna,613,0.09090909090909091,0.053992613869511694,1.683731984689577,0.03691647703957922,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
