Elevation Zone,Value
0-500,0.29416847
0-500,0.2944622
0-500,0.3044262
0-500,0.306839
0-500,0.29771614
0-500,0.29671097
0-500,0.29860878
0-500,0.30322266
0-500,0.30315018
0-500,0.2984028
0-500,0.29120255
0-500,0.2805786
0-500,0.2681961
0-500,0.25457573
0-500,0.24169922
0-500,0.24030876
0-500,0.24935722
0-500,0.2542286
0-500,0.25128746
0-500,0.25751305
0-500,0.2648468
0-500,0.26888466
0-500,0.27256775
0-500,0.28364182
0-500,0.29276848
0-500,0.3042946
0-500,0.30716705
0-500,0.30547905
0-500,0.3100195
0-500,0.31373882
0-500,0.31796265
0-500,0.3265829
0-500,0.32729435
0-500,0.32808304
0-500,0.32684422
0-500,0.3212738
0-500,0.31661415
0-500,0.3228855
0-500,0.31770897
0-500,0.31759167
0-500,0.3143568
0-500,0.31346416
0-500,0.31565475
0-500,0.314106
0-500,0.32121563
0-500,0.31863022
0-500,0.30951786
0-500,0.30916595
0-500,0.30766582
0-500,0.30813503
0-500,0.30180073
0-500,0.30095196
0-500,0.30174732
0-500,0.29710102
0-500,0.29220676
0-500,0.28059578
0-500,0.28595638
0-500,0.28976154
0-500,0.28308105
0-500,0.2759142
0-500,0.27041912
0-500,0.26314926
0-500,0.26113892
0-500,0.25958633
0-500,0.25738716
0-500,0.25295162
0-500,0.24868298
0-500,0.24656296
0-500,0.24371338
0-500,0.24299908
0-500,0.24592686
0-500,0.24721622
0-500,0.24973679
0-500,0.25283813
0-500,0.24477768
0-500,0.24285316
0-500,0.23905945
0-500,0.23005486
0-500,0.22180462
0-500,0.21461582
0-500,0.21120548
0-500,0.21050167
0-500,0.21289253
0-500,0.21157742
0-500,0.20809937
0-500,0.20995617
0-500,0.2074976
0-500,0.19901276
0-500,0.19044113
0-500,0.18791008
0-500,0.19206142
0-500,0.19849777
0-500,0.2001667
0-500,0.2001419
0-500,0.19507408
0-500,0.19118786
0-500,0.18797398
0-500,0.18961143
0-500,0.19053936
0-500,0.18822479
0-500,0.18878174
0-500,0.18508816
0-500,0.1882906
0-500,0.1937151
0-500,0.20184135
0-500,0.2057848
0-500,0.20955849
0-500,0.2101202
0-500,0.21175289
0-500,0.2160101
0-500,0.21806145
0-500,0.21642399
0-500,0.21812534
0-500,0.21585655
0-500,0.2150898
0-500,0.20901775
0-500,0.20222473
0-500,0.20473862
0-500,0.210248
0-500,0.20806694
0-500,0.21329689
0-500,0.22249699
0-500,0.22674656
0-500,0.2294159
0-500,0.22719479
0-500,0.22359848
0-500,0.22527409
0-500,0.22506523
0-500,0.22051144
0-500,0.2175703
0-500,0.21338654
0-500,0.2139759
0-500,0.21627331
0-500,0.21222687
0-500,0.2134018
0-500,0.22055149
0-500,0.22964478
0-500,0.22965908
0-500,0.23429585
0-500,0.22752094
0-500,0.21283627
0-500,0.2038126
0-500,0.20227337
0-500,0.20006847
0-500,0.1984148
0-500,0.1958952
0-500,0.1862812
