Elevation Zone,Value
0-500,0.3653412
0-500,0.3638096
0-500,0.36792755
0-500,0.37350845
0-500,0.37823868
0-500,0.3841648
0-500,0.39427185
0-500,0.40497208
0-500,0.4012146
0-500,0.39811134
0-500,0.38672066
0-500,0.38565063
0-500,0.38364983
0-500,0.38313484
0-500,0.38469124
0-500,0.3893032
0-500,0.38163185
0-500,0.36800194
0-500,0.36497116
0-500,0.36071777
0-500,0.35439682
0-500,0.34666634
0-500,0.3335724
0-500,0.31759644
0-500,0.3107357
0-500,0.30669022
0-500,0.30176544
0-500,0.298275
0-500,0.3000126
0-500,0.3008213
0-500,0.30200386
0-500,0.30838966
0-500,0.31075287
0-500,0.31038666
0-500,0.3069229
0-500,0.306242
0-500,0.3003521
0-500,0.30095863
0-500,0.30557823
0-500,0.3038807
0-500,0.30386734
0-500,0.30989838
0-500,0.3244915
0-500,0.33412743
0-500,0.34726524
0-500,0.3515911
0-500,0.34498787
0-500,0.35138893
0-500,0.35474777
0-500,0.35474014
0-500,0.361763
0-500,0.3723812
0-500,0.37748528
0-500,0.36863136
0-500,0.36533928
0-500,0.3743286
0-500,0.37522125
0-500,0.3769722
0-500,0.37479973
0-500,0.37182236
0-500,0.3652172
0-500,0.36083412
0-500,0.3473873
0-500,0.33155632
0-500,0.3165779
0-500,0.3100605
0-500,0.30316734
0-500,0.3048973
0-500,0.3065338
0-500,0.31121445
0-500,0.31256104
0-500,0.31850052
0-500,0.33096886
0-500,0.3510418
0-500,0.3574047
0-500,0.35280228
0-500,0.34801102
0-500,0.343565
0-500,0.34757996
0-500,0.35719872
0-500,0.37238503
0-500,0.3840847
0-500,0.3918152
0-500,0.40299034
0-500,0.40976143
0-500,0.4086895
0-500,0.4057293
0-500,0.39933014
0-500,0.39728355
0-500,0.4000492
0-500,0.40351105
0-500,0.40839195
0-500,0.4105301
0-500,0.4123211
0-500,0.41493225
0-500,0.41908264
0-500,0.41758156
0-500,0.4108925
0-500,0.40484238
0-500,0.40019608
0-500,0.40695953
0-500,0.41054153
0-500,0.41093254
0-500,0.40655708
0-500,0.4153843
0-500,0.41792297
0-500,0.4243927
0-500,0.43154526
0-500,0.4380455
0-500,0.44594765
0-500,0.44540215
0-500,0.44631004
0-500,0.4424038
0-500,0.44293785
0-500,0.4375763
0-500,0.43661308
0-500,0.43540955
0-500,0.4352951
0-500,0.4328804
